gtin,descp,ncm,preco
07891962053738,BISC AMANT VISC LTE 335G 8984,19053100,4.39
07898961461014,COLHER REFEICAO DESCARTA ALEGRIA MISTA,39241000,2.5813333333333333
07896593400951,BISC TRIGOLINO ROSQ COCO 400G,19053100,3.69
07894000050416,MOLHO SAL HELL CASEIRO 236ML,21039091,8.6
07891022101416,DT GEL LIMPOL 511G C,34022000,4.0424999999999995
07891150042131,AMAC ROUPA COMFORT CONC PURO CUID 1,38099190,15.17
07897312400382,DETERGENTE LIQ FC LIMAO 500ML,34022000,12.76
07897701101708,SALG.CHIPS BATATA DOCE E MANDIOQUINHA,20052000,6.99
00735201065915,SACO LIXO PORTAL ROL,39232190,2.19
07896094986275,TRES MARCHAND DES RODIN AER CLASSICO 1X150ML,33072010,101.15599999999999
07891035618543,INSET SBP AER MULT EUCALIPTO 380ML,38089119,11.365
07896224800846,CAFE CLEITE STA CLARA  CCALC 330G,21011200,17.89
07891032012504,SELETA LEGUMES LT OLE 200G,20059900,5.167435897435897
07891350033502,TINT.CAP.BIOCOLOR MINI LOURO CZ MOD. 6.1,33059000,10.040000000000001
17891024132033,CD COLGA 6X90G T ACA C,33061000,435.59999999999997
07506295368458,CR DENT ORAL B ACAO DOURAD 90GR,33061000,8.290000000000001
07896336011918,PACOCA ROLHA CROC PA,19053200,7.79
27897270400206,SABAO EM BARRA TUXAUA DA AMAZONIA 1KG,34011900,52.8
07898423640810,SHORT DOLL MANGA INF FEM 2663,62082100,30.1
07891132006007,REFRESCO MID MARACUJA 25G,21069010,1.2375
07891000118085,SACHE PEIXE BRANCO A,23099010,2.0870588235294116
07891175018685,VELA SUPER REG AZUL,34060000,3.3249999999999997
07896022204099,MAC GALO SEMOLA LASANHA 500G,19021900,7.989999999999999
07898371000018,COPO D COPOBRAS CHOPP 300M 100U,39241000,6.6066666666666665
03615005286457,CJ CABIDES METAL PT,83025000,9.901111111111112
07891035215506,LIMP COZ DESENG VEJA,34022000,12.362727272727273
07891035320309,CERA LIQ POLIFLOR PRAT INC 750ML,34059000,8.19
07891010655112,TALCO JOHNSONS BABY TOQ FRESQUINHO 200GR,33049100,15.100000000000001
07896018700659,TOALHA UMED HUGGIES T MONICA C/48,34011190,16.536
07897744500711,BLOCO SANIT COALA LAVANDA 30G REFIL,38089419,4.59
07891515443528,FGO PARM PERDIG 800G,16023230,16.55666666666667
07896289210291,CROISSA BROT 250G GE,19052090,8.69
07891150050235,"SORVETE CREMOSISSIMO CREME KIBON 1,5L",21050010,18.79
05000267013626,WHISKY JW RED LABEL,22083020,122.58545454545455
07891000306703,CAFE SOL NESCAFE ORIG 50G RF,21011110,4.349259259259259
07891025102090,MINGAU CER MILNUTRI BANANAMACA 180,19011030,3.901666666666667
07891010047184,COND J J BABY CAB CACH 200ML,33059000,10.230909090909092
07891175081849,MINI YO YO REGINA C/5UN,95030099,2.35
07896306100024,LEITE INT NATUMILK 400G,04022110,94.32
07891024029794,COND.PALMOLIVE NAT.,33059000,6.026875
07896111907689,ESM IMP TRAT SUPER BRILHO 14960,33043000,2.8800000000000003
07896010400717,REQUEIJ PROC REGINA GRUYERE 250GR,04061090,15.92
07898226514721,SACO LIXO  MEGA ECON,39232190,35.93482758620689
07893500026587,ARROZ NIKKOH COZ ORIENTAL 1KG,10063021,8.49
07898142852709,CHOC.TORTUGUITA BRIG,18069000,28.191666666666666
07897312400436,SABAO FC AZUL 200G,34011900,125
07891048038055,CHA HORTELA DR OETKER 10G,09021000,4.0200000000000005
07898906169463,SAL ROSA VILA ALIMENTOS HIMALAIA 600 G FINO UN,25010090,10.03
07898933430048,TEMP DUBOM COMP 250G,21039021,2.59
07891103056239,BALA CRFO GELAT 90G,17049020,4.331333333333333
07896000594525,SUCO PTO NECTAR MAGUAR VITAKID MAR,22029900,2.085
07898649350647,OREGANO 14G MASTERCHEF,12119010,6.5
07500435135115,#DES.GILLETTE AER.PR.DEF.150 N,33072010,46.165
07891000026182,SOPAO MAGGI COSTELA 200G,21041011,6.347894736842105
07891167031883,ATUM 88 RAL OLEO 170G,16042010,5.0225
07909224850688,CHIN RIDER R1 INK 3745 10611-24173,64022000,22.259999999999998
07896102592993,MOLHO MANJERICAO HEINZ 340GR,21032010,2.65
07896030518409,REQUEIJ POUCHE TIROLEZ 250GR,04061090,7.1899999999999995
07898930672786,ASSAD ALUM WYDA RET,76071110,18.99
07896707312248,BALA SAMBOL T FRUTTI SAMS 500G,17049020,7.59
07898904771019,CERVEJA DEVASSA P.M.,22030000,10.631111111111112
07896522035445,CAPICILIN CCP 300ML BOMBA NUTRITIVA,33059000,38.9375
07894000010021,MAIZENA AMIDO MILHO,11081200,6.39
07891095156436,TEMPERO AVES PEIX LE,21039021,7.489999999999999
07791293033273,DA DOVE 89G FEM SENS,33072010,18.849999999999998
07896015521462,CRM DENT SENSODYNE B,33061000,16.29
07898185410225,ED DENTALCLEAN DUAL,96032100,12.22111111111111
07891150053731,SAB LIQ REX ACTIVE FRESH 200ML REFI,34013000,4.529999999999999
07896007870875,MOSTARDA KENKO 200GR,21033021,5.79
07896579330074,AGUA MINERAL C/GAS YARA 350ML,22011000,3.4823076923076925
07896031224583,FEIJOADA BORDON 430G UN,16010000,5.09
07891079011478,MAC INST NISSIN LAMEN HOT MEXICANO,19023000,1.47
07896031224088,FEIJOADA BORDON,16010000,10.853780487804878
07896902210646,AGUA OXIG FARM 90ML,33059000,0.9596700507614213
07898949135418,RACAO CONFIANCA CAES ADULTO 6KG,23091000,27.923779527559056
07891965230266,PIPOCA MICR HIKARI BACON 100G,20081900,2.5384615384615383
07898093780793,TOALHA SOCIAL 23X38CM,63026000,2.8875
07896359010189,JARRA SANREMO 1L C/E,39241000,8.09
07898147772361,PANELA PRESSAO AL PO,76151000,30.05666666666667
00070330193383,CANETA BIC CRIST FINA LMPM C10 904,96091000,7.156041666666667
07896273805359,BIFAO KELDOG PICANHA 91G,23091000,5.696315789473684
07898919635924,AGUA TONICA SANTA CLAUDIA LT 269ML,22021000,4.192105263157894
07896045500116,CERV KAISER PILSEN L,22030000,24.89290322580645
07896029075708,RACAO PEDIGREE CAR F,23099010,70.52083333333333
07892509099202,SMARTPHONE SAMS GALA,85171231,981.6551724137931
07896044952817,DR GIOVANNA BABY 50M,33072010,5.83225806451613
17891000014032,L PO NINHO 400G INT CX,04022110,264.0184615384615
07896356600161,VINHO JURUPINGA 975M,22042100,30.837142857142855
07891010034511,ABS SEMPRE LIVRE ADA,96190000,2.8840476190476187
07891000071397,LEITE PO INST NINHO,04022110,22.041348314606743
07891999011039,MARG VIGOR 500G C/SA,15171000,5.718965517241379
07891150054646,DESOD AER REX IMPACTO 150ML,33072010,14.22276923076923
07896052601899,CERV GLACIAL 350ML CX1,22030000,37.77068181818182
07622300858926,DROPS HALLS MINI MENTHO 15G,17049020,2.0900000000000003
07891175003827,PRATO D REGINA ROSA C10 UN,39241000,2.6538461538461537
07896579995358,AMENDOIM UNIAGRO TORRADO 30 G SALGADO UN,20081100,2.005714285714286
07894900603705,SUCO PTO KAPO ABACAXI 200ML TP,22021000,1.6827272727272728
07891025700579,BEB LACT DANONE MIX 540G 170057,04031000,6.423076923076923
07791293032443,DESOD AER REX AP ACT EMOTION 150ML,33072010,14.49
07891150018754,COND TRESEMME HID PROF 400ML,33059000,14.12
07891022080049,PINHO BRIL 1L SILVES,38089419,6.2327160493827165
07891024029787,SHAMP.PALMOLIVE,33051000,9.044814814814815
07891008170573,CHOC TALENTO RECH 90,18063110,4.37
07896071021432,BISC C CRACK MABEL MANT GAR 400G 19,19059020,4.74
07896327514312,SOPAO GALINHA MACARRAO E VEGETAL APTI,21041011,6.264814814814815
00735201111995,AGUA COCO LIKE 900ML,20098990,10.966818181818182
07896579330067,AGUA MIN SG YARA 2L PET,22011000,2.4016483516483516
05601024123338,AZEITE EV PTG OLIVEI,15091000,15.890000000000002
07896025522763,ESC DENT MB EXTREME CLEAN,96032100,4.37
27891109789869,SAND.HAV.COL.AZ.NAVAL 45/6 6X1,64022000,72.17421052631579
07897312400832,AMACIANTE SOFT ROSE ECONOMICO 2LT,38099190,6.1499999999999995
07894904220229,SCOXA FGO SEARA DAGRANJA 700G BJ,02071300,8.290000000000001
07898268910239,PE MOLEQ AIRON 14,20079990,3.2302500000000003
07898172840066,TERRA COMPOSTA WAY 5KG,31010000,7.443333333333333
07898960626452,PIMENTA TEMPEROS DO ZE CALABRESA 30 G UN,07129090,3.2199999999999998
07896509974163,CR PENT SOUL POWER CUR STYLING 500ML(BTY,33059000,35.653076923076924
07896579310076,REFRIG GUAR MAGIST 350ML PET,22021000,3.0109090909090908
07896098903681,DESINF YPE BAK 2L FL,38089419,5.89
07893694009663,CT KANECHOM 1KG ARGA,33059000,6.45
07622210596413,BOMBOM LACTA VARIEDADE 250 6G,18069000,9.729393939393939
07896025504158,KIT SEPARADOR PCAB MARCO BON C6UN,96151100,6.890000000000001
07891132006397,SAZON CALDO COSTELA,21041011,1.9209756097560977
07896042012759,PORTA DETERG PLASUTIL1275,39241000,5.7
07898919412334,LTE HID MONANGE FRUTAS VERM 200M 13,33049910,4.99
07895510550649,SOUTIEN TOP TRIFIL SE8 G C03886,62121000,31.66
07891000249871,CALDO MAGGI COSTELA 57G,21041011,1.5595238095238095
07896014412006,POLPA BRASFRUT ACEROLA 100GR,08119000,18.6
78974230007850,DET PO MARILUX 500G TRADICIONAL,34029039,5990.5
07891022101256,DESINF KALIPTO HERBAL 750ML,38089419,2.746
07891051040403,APAR BARB PROBAK LV7PG5,82121020,11.05
07896004003795,CER SUCRILHOS POWER,19041000,1.2655172413793105
07896579310021,REFRIG GUAR MAGIST 600ML PET,22021000,3.650526315789474
07896292303140,EXT TOM PREDIL STAND UP 140G,20029090,1.1462376237623761
07898919411948,SH MONANGE LISOS RADIANTES 350ML,33051000,4.54
07899882304633,LIQUIDIFICADOR MONDI,85094010,119.68571428571428
07896001048430,ESPONJA BETTANIN ESFREBOM PRATEADA,63079090,7.510000000000001
07893500005919,FEIJAO VERMELHO TIPO,07133399,6.99
07896498524202,LUVA DE MICROFIBRA L,63071000,20.69
07891000085028,CEREAL MAT NESTLE NESFIT FRUTAS 300,19041000,11.370000000000001
07896029077603,RACAO WHISKAS GATO AD CARNE 85G,23091000,4.393783783783784
07891010704780,ABS ADAPT PLUS SUAVE CAB LV32PG24,96190000,9.39
07896014403455,POLPA BRASFRUT UVA 100G PT,20089900,6.0978260869565215
07898403640021,REVIS/LIVR DIVERSOS M14 UN,49029000,9.9
07891350002409,CR BARBEAR BOZZANO MENTOLADO 24X65G,33071000,8.056190476190476
07891152327212,TORRADA INTEGRAL FORTALEZA.,19054000,3.69
17898371000039,COPO P/ AGUA COPOBRAS 25X180ML,39249000,100.39285714285714
07896683412314,AMENDOIM LUAL,20081100,3.5999999999999996
07896264602028,BISC MARIA CHOC 400G,19053100,4.5770967741935475
07890541183897,HAV.DISNEY STYLISH MOSTARDA 40(E) - 41235000486390,64022000,74.23
07896916782306,CONDIC OX CACHOS 401601 FLORA 2306,33059000,43.16818181818182
07891150053755,SAB LIQ REX BAMBOO FRESH 200ML,34013000,6.57
07891010931551,LOCAO HIDR.DES.JOHNS,33072090,13.75111111111111
07891965230297,PIPOCA MICR HIKARI QUEIJO 100G,20081900,2.552395833333333
07896115702853,SH INF TRANSFORMERS 3X1 VITAMINADO 300ML,33051000,9.190000000000001
07896003704662,CHOC WAFER MARILAN M,19053200,3.39
07891150008151,SHA CLEAR 200ML FEM,33051000,13.6775
07896359004010,GARRAFA SANREMO GOLE GUT 1L 76140,39233000,9.39
07896013102441,GEL DENTAL EVEN NAT MINT C FLUOR 9,33061000,4.206896551724138
07896495000051,LIMPA FORNO DIABO VERDE 250GR,34022000,9.74875
07891150044647,KIT SHCOND SEDA CACHOS DEFINIDOS 3,33051000,16.94
07897949800203,PASTEL MAC BOY PIM S,19059090,3.5
07891000244562,CAFE CAP DOLCE GUSTO,09012100,48.99
04045326001023,BACIA PLASTICA TAM P 1UN,39241000,11.417142857142856
07898910758349,AMAC ROUPA BRINORT HAMORNIA CAMPO 2,38099190,4.28
07898055452249,SORVETE TOYA NAPOLITANO,21050010,17.49
07896547909424,GELAT PO CAMPIL FRAMBOESA 20GR,21069029,1.35
07891150055698,SH CLEAR ANTICASPA DIARIO DETOX,33051000,10.454545454545455
07622300874124,OVO PASC LACTA BIS LTE 318G,18069000,37.3275
07898949292432,ACUCAR VERMELHO HORTA&AMP;SABOR 40GR,17019100,1.49
07896005401293,SUCO PTO DAFRUTA MANGA 1L TP,22029900,3.2810204081632657
07898055450252,SORVETE TOYA ABACAXI 2L,21050010,13.236842105263158
07898343970493,ARARUTA D CARMINHA 200G,11081900,3.4466666666666663
07894900053562,REGRIG FANTA UVA 500,22021000,7.604444444444444
07891000037256,TEMP MAGGI TEMP&AMP;AMP;SABO,21039021,2.9899999999999998
07891118011063,CHICL.ARCOR PLUTONITA LINGUA ACIDA UND 1 X 1 180G,17041000,12.199333333333334
07896000722799,KIT TINT COR TON LOURO MUITO CLARO,33059000,7.409999999999999
07891172172168,LENCO KLEENEX DERMOS,48183000,10.49
07896292304208,MOLHO TOM STAND MANJ,21032010,2.0900000000000003
07891035124006,DESINF.HARPIC C.FORT,34022000,9.985714285714286
07898617024426,TOP BASICO C BOJO CN,62129000,29.99
07898596262505,CAIXA AMPLIFICADA TR,85185000,296
07898367983615,CERV EISENB PILSEN 6,22030000,7.538055555555555
07896382503313,MASSA HILEIA 200G PE,19021900,1.7873333333333334
07896553980288,KIT CESTA COZA PEQ L4P3 992454238,39249000,23.490000000000002
07894321811789,SARD COQUEIRO 125G M,16041310,4.83
02900000070882,AMAC.HIPER PLUS AMARELO 6X2LT,38099190,22
07891132010387,TEMPERO SABOR A MI COMPLETO LOURO 300G,21039021,3.39
07891150022010,LIMP CIF CREMOSO ORIGINAL 250ML,34054000,6.239999999999999
07898162881512,FRALDA SAPEKA PRATICA FIT EG 18UN,96190000,16.55
07891999003072,IOG VIGOR GREGO 100G,04031000,2.857142857142857
07898430866852,FIAMBRE TARGET CONSERVA 320 G CORTAR UN,16025000,5.061
07896044954545,LO HID GIOVANNA BABY,33072010,13.09
07891095200399,FARINHA MILHO AMAREL,11041900,4.09
07896012800867,AGUA COL POMPOM 100ML,33051000,14.690000000000001
07898157611018,DEO COL CIA NAT LAVAN 300M,33030020,13.709999999999999
07891515474126,EMPANADO PERDIGAO FGO STEAK 100G CX 45X100G QTD. 3.00 CX,16023230,116.1
07891150049604,COND.SEDA BOMBA NUTRICAO,33059000,9.99
07896707312231,BALA RECH SORTIDA SAMS 500G,17049020,7.59
57891095015295,MILHO PIPOCA MICRO YOKI COB.CAR1529 CXA 1 X 30 160G,20081900,125.0525
07899567208959,CHARQUE P.AGU.FRIBOI,02102000,244.9105263157895
07891141021701,VINHO S.BOI GARRAFAO,22042211,49.9
07896098903032,AMACIANTE INTENSO YPE 2LT,38099190,7.39
07896359018789,CONJ SANREMO LEV3PAG 2 1 5L SR4557,39241000,21.009999999999998
17898016110048,LEITE TRADICAO 1L IN,04012010,94.86
07898623955059,CR TRAT TCACHINHO MULTY BABY 300ML(DRC),33059000,74.56
07896419720386,FILE PEITO S/O/P.LAR,02071400,308.95
07896001018419,VASSOURA NOVICA BOL,96039000,34.79
07899304812432,SH INF CINDERELA 500ML(BIO),33051000,47.1
00751320096333,FARINHA MAND.BRANCA GRAO REAL CRUZ.SUL 1X1KG QTD. 1.00 UN,11062000,2.767272727272727
07891095013814,ALIM SOJA LARAN YOKI,22029900,2.097857142857143
07506339389883,"AMAC.ROUPA DOWNY CONC.L.DO CAMPO UND 1 X 1 1,5L",38099190,29.85
07897272900045,MAC TALHARIM RAINHA 500GR,19021900,4.030943396226415
07896058595352,BALA DORI REGALIZ F MORANG ACID 70G,17049020,5.890000000000001
07891290728629,CUECA BOXER MICRO RE,61071200,15.97
07891999941879,SUCO PTO VIG MISTA FRUT LARANJA 200,22021000,1.7357142857142858
07891022848076,DESINF.KALIPTO MARINE BOMBRIL.,38089419,5.989999999999999
07896359018918,COMED PET SANR 300ML,39269090,6.970909090909092
07891114067262,JG CHAVE TRAMONT COMB 3PC 43408117,82041100,18.39
07898960429039,CHOCOLATE NAKAU 40G,18063210,12.75
07891000251133,CHOC BCO NESTLE PRESTIGIO 33G,18063110,1.641
07891224640645,HAV CASUAL AZUL MINE,64022000,23.42
07896000725226,COND NIELY GOLD MEGA BRILHO 200ML,33051000,7.44
07896085862663,ALZ SFERA M ABACATE CRESPOS &AMP; ONDUL,33052000,778.79
07891167021013,SARDINHA G COSTA OLEO 125G,16041310,5.094897959183673
07891175018791,VELA ANIVER REGINA GLITER BC N7,34060000,3.8600000000000003
07891022101430,LAVA LOUCA LIMPOL GEL YLANG YLANG 5,34022000,4.405
07891008109870,CHOC GAROTO CROCANTE 100G,18063210,5.79
07898952565264,POLTRONA BAIXA MICAE,94018000,24.363626373626374
07898293490515,RELVAZON SH+CO 350M KIT POS ALIS,33059000,46.55714285714286
07891175018777,VELA SUPER REG AZUL,34060000,3.29
07898933429479,CONFEITO COLORIDO CP DUBOM 150G,17049020,5.59
07891175008037,VELA REGINA ANIV CART ROSA N 1,34060000,2.0100000000000002
07895155379377,PORTA CONDIMENTO P UZ C/TAMPA AMARELO,39241000,9
07898932238119,DESC MAXILLURING 300G CX COLAGENO(MAX),33059000,40.05
07898392380489,OLEO MACAD EXT VIRG,15159090,34.25
07899014634928,BANHEIRA RIGIDA 83 C,39221000,29.89
07896237900199,AZEITONA VDE RAIOLA,20057000,9.904285714285715
07896000722577,KIT SH+COND NIELY GOLD NUTRI PODEROS 1UN,33051000,39.15333333333333
07891010657529,TOALHA UMED J J BABY TOQUE FRESC 48,34011900,10.19625
07506295369523,COND ANT COCEI 200ML,21039021,11.79
07899550305979,VIN VINI CABER 750ML,22042100,279.8
07896292305625,AMEIXA SECA LATA PRE,08132010,8.332857142857142
07891010962234,LOCAO J J BODY ILUMINADORA 200ML,33072090,9.69
07896205788255,MAC OVOS AVE MARIA ADRIA  500G,19021100,6.39
07898607928925,CALCINHA BIQ AFFAIR,61082200,17.900000000000002
07891035285257,VEJA DESINF 480ML LA,38089419,3.79
07899026487345,COND ELSEVE QUERA SOLTO 400ML,33059000,15.9
07909224755679,CHIN IPAN CLASS 05320-24564 3744,64022000,11.68
07898482707585,PEITORAL NYLON DUPLO ATERNATIVAPET N07,54023400,15.99
07894900660340,SUCO DEL VAL NECTAR UVA LIGHT 290ML,22029900,2.84
04000539670602,CHOC LINDT COELHO DA,18069000,42.107142857142854
07898157441066,CAIXA TERMICA ISOPOR,39239000,29.39
07896021300365,MAC OVOS ARGOLINHA STA AMALIA  500G,19021100,3.7100000000000004
07891000106921,SORVETE NESTLE SENSACAO 1 5L,21050010,17.96
07891024128596,LAVA ROUPA LIQ OLA BEBE 1L,34022000,17.518
07891000090732,BEBIDA NESTON GARRAFA NESTLE 280ML,22021000,4.523333333333333
07898933879076,MINI BOLO JACQUET BA,19059090,8.49
07896020159278,SH TURMA XUXINHA CAB CACHEADOS 210M,33051000,8.23
07909224965023,CHIN IPAN ART INF 2332 26264-20197,64022000,16.02
07894650013892,LIMP.MR MUSCULO BANHEIRO PROMO,38089419,6.99
07897161394658,GEL ANTISEPTICO P/ MAOS ASEPLYNE,38089429,16.99
07896036098172,AZEITE EX VG MARIA 500ML,15091000,21.84
08001250120113,MASSA DE CECCO 500G,19021900,13.39
07622300119638,FERM.ROYAL,21023000,51.3
06953961610907,BONE INF MNA C17YE12,65050011,19.99
07891141004469,VHO TTO SVE SANGUE,22042100,19.923333333333332
07896025500273,CARTELA C/2 PENTES MASCULINO MARCO BONI,96151100,2.99
07891095002160,AMEND YOKI DOCE 150GR PT,20081100,4.34
07896241900031,DT PO KLIP 500G COCO,34022000,4.29
05608190260201,LOMBO BAC BOMPORTO 1,03036300,134
02000000022932,MENTOS BEATS SORT. SACHE 9X15UN [PERFETTI],17049020,16
07893333325109,CREAM C.PHILADELPHIA,04069090,8.603076923076923
07896391502581,POLPA FRUTAE CAJU 4,08119000,8.69
00000078910942,REFRIG GUAR ANTARCT CACULINHA 237ML,22021000,4.541666666666667
07896004705781,G ATENOLOL25MG 30COMP EMS,30049042,3.1199999999999997
07891025109396,LEITE FERM ACTIVIA 1,04039000,3.49
17896001250953,ADOC.LINEA SUCRAL.S,21069090,22.5
27896005401273,NECTAR DAFRUTA 1LT CAJU,22029900,75.32000000000001
03000018442455,SMARTPH SAMS GALAXY J4 32GB PTO,85171231,899.9499999999999
07791293032467,DESODORANTE REXONA AER COTTON 90G,33072090,54.57
07893500005919,FEIJAO MEU BIJU 500G CORES T1 VERMELHO,07133990,5.46
07896221806537,DESCOLOR MARCIA QUERATINA 20GR,33059000,3.44
07898423410741,BALA RECH.NOIG MORANGO,17049020,5.99
07896058251203,BISC AGUA SAL TRIUNFO 375G,19059020,4.59
07898055450269,SORVETE TOYA COCO,21050010,17.49
17898031171918,DET INVIC 500G MACI CX,34022000,75.24
07891155054368,SALADEIRA NADIR DURALEX OPALINE 840,70134900,33.27
07891175019026,GUARD PAPEL REGINA 23X22 ROSA C/50,48183000,2.65
07891024184271,COND DARLING CERAMIDA 350ML,33059000,5.4276470588235295
07898943596147,RODO DE PIA C/ VENTOSA PARAMOUNT 1UN,96039000,10.19
07896009764905,PILHA RAYOVAC ALCALINA FUSION AAA 2UN UN,85393100,8.72
07896369613189,AMACIANTE P/CARNE MARIZA 125G,21039021,143.8
07891709121065,JOGO CAMA CASAL 3PCS,63022200,23.99
07891024027851,SAB LIQ PROTEX COMPLETE 12 250ML,34013000,10.275714285714287
07891022080025,DESINF PINHO BRIL SILVESTRE 500ML,38089419,3.85
07896502874101,PANELA BRINOX CT MALAG CRJ 28CM 4,76151000,93.05
07897158725052,COND GOTA GEMADA LEITE COCO 400ML,33059000,12.39
07896021302918,MAC SEMOLA PENA STA AMALIA 500G,19021900,5.258571428571429
07896004814209,ALGODAO TOPZ MULT USO ZZ 100G,56012110,6.69
07891000115824,FRISKIES FILH SH 85G,23099010,1.79
07896150015949,DESC YAMA 10G TRADICIONAL C24(YAM),33059000,23.4325
07891301019036,COPO 340ML C TAMPA F,39241000,15.889999999999999
07891251001129,SACA ROLHA CICLEY,73239900,25.9
07891000275412,OVO PASCOA NESTLE SURP FL ANIMAL 150GR,18069000,50
07891075030091,PICOLE CHICABON KIBON 60ML,21050010,5.19
07894904575800,PENNE MOLHO PARIS SEARA 350G,19023000,7.5
07891112200265,FAQUEIRO TRAMONTINA,82152000,22.9
02010100309406,CABIDE DE PLASTICO DOMESTICO,39249000,10.113333333333333
07891167022034,FILE SARD G COSTA 12,16041310,8.232857142857144
07891000096482,NUTREN SENIOR 370G,21069090,49.85
07896114312329,GEL DENTAL SANIFIIL KIDS 50GR,33061000,5.85
07894650002186,LIMP MR MUSC LIMP PESADA LAV 500ML,34022000,6.59
07899026420595,CR PENT ELSEVE REPAR TOTAL 5 250ML,33059000,7.99
07896085868078,SH INF ACQUA KDS TUTTI FRUTTI 250ML(NAZ),33051000,54.22888888888889
07896004000602,CEREAL KELLOGGS SUCRILHOS ORIGINAL,19041000,6.49
07896264601236,BISC ESTRELA AGUA E SAL 400G,19053100,2.99
07891175128797,BALAO REGINA LISO AZUL N65 50UN,95059000,5.79
07891115003023,POTE PLASVALE FREEZERMICROONDAS 2L,39241000,7.86
07899600701300,BASE BOX CUNHA 1 38X1 88X0 38,94041000,299.99
00070330770645,ESP BARBA BIC REFRESH 150ML,33071000,12.19
07891048047088,FLAN DR.OETKER BAUNI,21069029,5.989375
07896029095645,RACAO PEDIGREE RP EQ NAT 1KG,23091000,17.89
07896042024646,LIXEIRA PLASUTIL C FLIP P PIA 246,39249000,11.99
03614610238998,PROTETOR DE SOL CR61,39269090,15.9
17506339338734,SH PANTENE 400ML HID C,33051000,88.8
07894900610017,SUCO DEL VAL LARANJA 1L,20091900,8.14
07898437141211,GEL FIXADOR EX-SET INCOLOR 500G,33059000,7.09
07897272900182,MAC RAINHA IZABEL SOPA 500G CONCHINHA,19021900,21.375
07898343970219,COMINHO MOIDO DONA CARMINHA 50G,09093200,2.5
07896235353249,LOCAO LIMP LEITE DE,33072010,4.29
07891035618536,INSETICIDA SBP SUAVE 380 ML EMBAL ECON UN,38089119,11.76
07898268910451,PURE GHEE VEGETAL 175G PT,04051000,20.48
07891962005959,TORRADINHA BAUDUCCO,19054000,5.426470588235294
07897750781685,PA ALKLIN SUPER CCABO 8168,39249000,9.99
07896589103026,VINHO MIORANZA 750ML,22042100,17.69
07891025700616,COMP ALIM SUSTAIN REG BAUN 450G,21069030,30.19
07891175003803,PRATO COLO REGINA 10UN 15CM BRANCO UN,48102990,1.86
07891000242469,CALDO MAGGI CARNE 19G,21039021,13.296666666666667
07891000259313,BISC NESFIT LINHACAAZEITONA 84G,19059020,4.5928571428571425
07896013800811,SC BOM ROLL 2LTC/100,39232990,5.69
00700083297648,PALETA HERMANOS CHOC,21050090,7.500571428571428
07891022080025,DESINF PINHO BRIL 50,38089419,3.5
07896015530006,CR DEN T WHIT M 100G,33061000,12.748333333333333
07896036093016,OLEO COMP MARIA LT 5,15179010,8.049999999999999
07891700080507,CALDO ARISCO 19G CARNE(E) - 942637,21041011,15.1
07896098900345,LAVA ROUPA LIQ.YPE,34022000,19.2024
07891035918025,PURIF BOM AR ELET JARDIM REF 16ML,33074900,17.14
07896806700076,TALCO ANTISSEPTICO BARLA PERF 140G,33049100,115.53599999999999
07896003702040,BISC RECH MARIL TORT LIMAO 160G,19053100,2.49
07894650001745,MMUSC L PES 500M MARIN,38089419,4.59
07896033221320,MAMAD FIONA DESEN ORTO RS T2 240ML,39249000,20
07896211898023,GARFO DE MESA BELIZE PRETO SIMONAGGIO,82159910,1.49
07894650003879,INSET RAID AERO BASE AGUA L450ML P3,38089119,12.75842105263158
07896007549641,FD HUGGIES JUMBO SUP ROUP M C24UN,96190000,25.29
07892597348091,SMARTPHONE MOTO E5 3,85171231,899
07891112170889,ESPATULA TRAMONT NYLON EASY 252444,82159910,13.549999999999999
07897664170759,INSET MAT INSET MULT,38089119,8.09
07898115900505,ROSQUINHA SUAVIPAN LIGHT 35 G COCO UN,19052090,3.73
07898919412259,CR HID PAIXAO INSPIRADORA 400ML,33049910,8.99
07899808806678,MINI CAIXA BOZ COCA COLA PLASUTIL,39249000,6.99
07896012878279,ROUPA INT BIGFRAL MOV FEM P M 8UN,96190000,13.51
07896240707532,DEO COL MEU EU CONTAGI AMARELO 200M,33072010,14.45
07896502856633,ESPREM ALHO BRINOX VER 2188311,82055100,34.69
07899219120936,SUTIA SEM BOJO RENDA,62121000,19.97
07896004401409,AGUA COCO SOCOCO 1LT,20098990,8.59
07890541043863,CHIN HAV SLIM 37 38,64022000,27.99
07896227630389,CURATIVO TRADICIONAL COTTONBABY,30051030,1.99
07894650067468,BL SANIT GLADE PEDRA,34022000,3
07891024027257,SAB L PROT RF 200ML,34013000,6.59
07895155204365,POTE PREMIUM VERDE AGUA SOLID 10LT,39241000,23.29
07891022851809,ESPONJA BOMBRIL SINT SALVA UNHAS UN,68053090,1.89
07891497705478,MANTA UNICOLOR DOHLE,63013000,39.99
07894650070352,DESINF BANH GERMINEX,34022000,7.59
07896102584189,MAIONESE HEINZ 215G,21039011,10.69
07891000243558,CHOC TAB NESTLE CLAS,18063210,5.03
07893753299646,COXA KORIN ORG FGO 6,02071400,16.5
07898953823837,FR MAMYPOKO FR-CALCA,96190000,53.99
07891010036478,TALCO J J HORA SONO 200G 80227,33049100,11.708333333333334
07892840808037,GATORADE PET 500ML,22029900,4.55
07891132009374,SOPA INDIV VONO AIPI,21041011,2.75
07898403639964,REVISTA J.C.F 2 13,49029000,4.8999999999999995
